LAKE_ID_WSA_50K,GAZETTED_NAME,WATERSHED_CODE_WSA_50K,WATERBODY_IDENTIFIER_WSA_50K,MAP_TITLE,DRAFT_DATE,DATUM,NUMBER_OF_MAP_SHEETS,SHEET_NO,MAP_IMAGE_FILENAME_PDF,PDF_FILE_URL
170995,TOPAZ LAKE,300-949900-45200-20600-0000-0000-000-000-000-000-000-000,00100COLR,1. TOPAZ  2. HALF WAY  3. CUB L.,1971-04-01,NAD27,1,1 OF 1,00037701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00037701.pdf
318883,TOQUART LAKE,930-230500-00000-00000-0000-0000-000-000-000-000-000-000,01539ALBN,TOQUART LAKE,1991-03-28,NAD27,1,1 OF 1,00222201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00222201.pdf
,TOY LAKE,930-137400-99500-20200-6980-0000-000-000-000-000-000-000,00223ALBN,TOY LAKE,,,1,1 OF 1,00166201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00166201.pdf
29514,TRANQUILLE LAKE,120-907500-00000-00000-0000-0000-000-000-000-000-000-000,00055THOM,TRUDA LAKE,1979-05-23,NAD27,1,1 OF 1,00166801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00166801.pdf
12375,TRAPPING LAKE,100-536400-00000-00000-0000-0000-000-000-000-000-000-000,00791TABR,TRAPPING LAKE,1968-11-01,NAD27,1,1 OF 1,00166301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00166301.pdf
201820,TRESTON LAKE,430-000000-00000-00000-0000-0000-000-000-000-000-000-000,00610KLUM,TRESTON LAKE  REDSAND LAKE,1980-02-06,NAD27,1,1 OF 1,00319601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00319601.pdf
61133,TRIANGLE LAKE,180-504200-00000-00000-0000-0000-000-000-000-000-000-000,00267CHES,TRIANGLE LAKE,1979-11-21,NAD27,1,1 OF 1,00216501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00216501.pdf
98887,TRIMBLE LAKE,212-998700-81400-00000-0000-0000-000-000-000-000-000-000,00618USIK,TRIMBLE LAKE,1982-03-22,NAD27,1,1 OF 1,00216601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00216601.pdf
48316,TRIO LAKE,160-415500-68900-00000-0000-0000-000-000-000-000-000-000,01760QUES,TRIO L.,1973-02-01,NAD27,1,1 OF 1,00166401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00166401.pdf
49614,TRIPLET LAKE,160-635400-18700-02000-0000-0000-000-000-000-000-000-000,00606HORS,TRIPLET LAKE,1979-06-20,NAD27,1,1 OF 1,00166601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00166601.pdf
22209,TROUT LAKE,110-259000-00000-00000-0000-0000-000-000-000-000-000-000,00250HARR,1. TROUT L.  2. GRACE L.  &  3. DEER L.,,NAD27,1,1 OF 1,00301001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00301001.pdf
265354,TROUT LAKE,900-126800-00000-00000-0000-0000-000-000-000-000-000-000,01107JERV,HALFMOON BAY (TROUT) L.,,NAD27,1,1 OF 1,00070701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00070701.pdf
138119,TROUT LAKE,232-944500-00000-00000-0000-0000-000-000-000-000-000-000,00975KISK,TROUT L.,1977-03-28,NAD27,1,1 OF 1,00127101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00127101.pdf
22209,TROUT LAKE,110-259000-00000-00000-0000-0000-000-000-000-000-000-000,00250HARR,TROUT LAKE,1979-12-19,NAD27,1,1 OF 1,00166701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00166701.pdf
182351,TROUT LAKE,340-218400-07200-00000-0000-0000-000-000-000-000-000-000,00178DUNC,TROUT LAKE,1979-06-29,NAD27,4,1 OF 4,00150501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00150501.pdf
182351,TROUT LAKE,340-218400-07200-00000-0000-0000-000-000-000-000-000-000,00178DUNC,TROUT LAKE,1979-06-29,NAD27,4,2 OF 4,00150502.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00150502.pdf
182351,TROUT LAKE,340-218400-07200-00000-0000-0000-000-000-000-000-000-000,00178DUNC,TROUT LAKE,1979-06-29,NAD27,4,3 OF 4,00150503.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00150503.pdf
182351,TROUT LAKE,340-218400-07200-00000-0000-0000-000-000-000-000-000-000,00178DUNC,TROUT LAKE,1979-06-29,NAD27,4,4 OF 4,00150504.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00150504.pdf
161507,TRYGVE LAKE,239-821700-57100-32100-0000-0000-000-000-000-000-000-000,01279FIRE,TRYGVE L.,1976-09-30,NAD27,1,1 OF 1,00216701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00216701.pdf
307557,TSABLE LAKE,920-527600-00000-00000-0000-0000-000-000-000-000-000-000,00022PARK,TSABLE LAKE,1991-03-28,NAD27,1,1 OF 1,00168301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00168301.pdf
62650,TSAYAKWACHA LAKE,180-637900-77600-10200-0000-0000-000-000-000-000-000-000,02518UEUT,TSAYAKWACHA L.,1978-08-14,NAD27,1,1 OF 1,00216901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00216901.pdf
152685,TSAYDAYCHI LAKE,237-528900-57900-00000-0000-0000-000-000-000-000-000-000,00465NATR,TSAYDAYCHI L.,1978-08-10,NAD27,2,1 OF 2,00222301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00222301.pdf
152685,TSAYDAYCHI LAKE,237-528900-57900-00000-0000-0000-000-000-000-000-000-000,00465NATR,TSAYDAYCHI L.,1978-08-10,NAD27,2,2 OF 2,00222302.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00222302.pdf
62430,TSCHICK LAKE,180-637900-45500-00000-0000-0000-000-000-000-000-000-000,01553UEUT,TSCHICK L.,1978-08-15,NAD27,1,1 OF 1,00217101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00217101.pdf
14891,TSEBAITLOHKEH LAKE,100-593800-61500-43800-0000-0000-000-000-000-000-000-000,01686SALR,TSULKEH L.  TSEBAITLOHKEH L.,1977-06-08,NAD27,1,1 OF 1,00167601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00167601.pdf
67452,TSEKET LAKE,182-785100-33700-45000-0000-0000-000-000-000-000-000-000,01041STUL,TS'EKET L.,1975-09-09,NAD27,1,1 OF 1,00166901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00166901.pdf
56290,TSETZI LAKE,170-784200-00000-00000-0000-0000-000-000-000-000-000-000,01274EUCL,TSETZI LAKE,1980-02-19,NAD27,1,1 OF 1,00167101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00167101.pdf
60235,TSICHGASS LAKE,180-374000-95200-87600-2790-0000-000-000-000-000-000-000,00794FRAN,TSICHGASS LAKE,1976-05-07,NAD27,1,1 OF 1,00217201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00217201.pdf
312815,TSIKO LAKE,920-825900-39800-14500-0000-0000-000-000-000-000-000-000,00443NIMP,TSIKO LAKE,1981-01-08,NAD27,1,1 OF 1,00167201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00167201.pdf
30559,TSIKWUSTUM LAKE,128-453400-35600-00000-0000-0000-000-000-000-000-000-000,00519ADMS,TSIKWUSTUM L.,1982-08-25,NAD27,1,1 OF 1,00222401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00222401.pdf
16009,TSITNIZ LAKE,100-596500-36000-00000-0000-0000-000-000-000-000-000-000,00499WILL,TSITNIZ LAKE,,NAD27,1,1 OF 1,00167301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00167301.pdf
175538,TSUH LAKE,310-650900-52700-00000-0000-0000-000-000-000-000-000-000,01081OKAN,TSUH LAKE (DEER),1969-11-01,NAD27,1,1 OF 1,00167501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00167501.pdf
14941,TSULKEH LAKE,100-593800-61500-85700-0000-0000-000-000-000-000-000-000,01859SALR,TSULKEH L.  TSEBAITLOHKEH L.,1977-06-08,NAD27,1,1 OF 1,00167601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00167601.pdf
45843,TSUNIAH LAKE,150-335700-65100-00000-0000-0000-000-000-000-000-000-000,00792CHIR,TSUNIAH L.,1971-11-01,NAD27,1,1 OF 1,00167701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00167701.pdf
45843,TSUNIAH LAKE,150-335700-65100-00000-0000-0000-000-000-000-000-000-000,00792CHIR,TSUNIAH LAKE,1971-11-01,NAD27,2,1 OF 2,00222501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00222501.pdf
45843,TSUNIAH LAKE,150-335700-65100-00000-0000-0000-000-000-000-000-000-000,00792CHIR,TSUNIAH LAKE,1971-11-01,NAD27,2,2 OF 2,00222502.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00222502.pdf
226257,TUATON LAKE,600-000000-00000-00000-0000-0000-000-000-000-000-000-000,01443USTK,TUATON L.,1976-09-30,NAD27,1,1 OF 1,00217301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00217301.pdf
9087,TUBBS LAKE,100-385000-98600-98900-1130-4340-000-000-000-000-000-000,01879SAJR,TUBBS LAKE,1981-03-01,NAD27,1,1 OF 1,00217501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00217501.pdf
133670,TUCHA LAKE,230-991300-28300-16700-0000-0000-000-000-000-000-000-000,00726INGR,TUCHA LAKE,1982-01-05,NAD27,1,1 OF 1,00167801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00167801.pdf
247616,TUCHO LAKE,680-228400-00000-00000-0000-0000-000-000-000-000-000-000,00062PITR,TUCHO LAKE,1986-03-01,NAD27,1,1 OF 1,00217601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00217601.pdf
92501,TUCHODI LAKES,212-580800-40300-00000-0000-0000-000-000-000-000-000-000,00363MMUS,LOWER TUCHODI L.,1984-02-10,NAD27,1,1 OF 1,00156001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00156001.pdf
317002,TUCK LAKE,930-071700-51900-00000-0000-0000-000-000-000-000-000-000,00034SANJ,TUCK LAKE,1986-06-01,NAD27,1,1 OF 1,00168401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00168401.pdf
126970,TUDYAH LAKE,230-906800-00000-00000-0000-0000-000-000-000-000-000-000,00014CARP,TUDYAH LAKE,1980-03-20,NAD27,1,1 OF 1,00217801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00217801.pdf
175223,TUGULNUIT LAKE,310-505700-00000-00000-0000-0000-000-000-000-000-000-000,01621OKAN,TUGULNUIT L.,1969-11-01,NAD27,1,1 OF 1,00167901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00167901.pdf
315738,TUGWELL LAKE,930-022100-40100-63700-0000-0000-000-000-000-000-000-000,00495SANJ,TUGWELL LAKE,1971-11-01,NAD27,1,1 OF 1,00168101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00168101.pdf
66512,TULLE LAKE,182-635000-37200-22100-0000-0000-000-000-000-000-000-000,02024STUL,TULLE L.,1975-07-04,NAD27,1,1 OF 1,00168201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00168201.pdf
247103,TUMEKA LAKE,670-742000-00000-00000-0000-0000-000-000-000-000-000-000,00771KLAR,TUMEKA LAKE,1985-03-11,NAD27,1,1 OF 1,00223701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00223701.pdf
30222,TUMTUM LAKE,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,00085ADMS,TUMTUM LAKE,1985-09-01,NAD27,1,1 OF 1,00223901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00223901.pdf
18410,TUMUCH LAKE,100-719700-00000-00000-0000-0000-000-000-000-000-000-000,00770MORK,1. SLIM LAKE  2. TUMUCH L.,1971-11-01,NAD27,1,1 OF 1,00300501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00300501.pdf
29324,TUNKWA LAKE,120-768100-58100-00000-0000-0000-000-000-000-000-000-000,00715THOM,TUNKWA LAKE,1981-10-09,NAD27,1,1 OF 1,00169201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00169201.pdf
14660,TUREEN LAKE,100-593800-51000-00000-0000-0000-000-000-000-000-000-000,02006SALR,TUREEN L.,1976-12-17,NAD27,1,1 OF 1,00169301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00169301.pdf
58084,TURFF LAKE,180-069000-92400-00000-0000-0000-000-000-000-000-000-000,01134CHIL,TURFF LAKE,1992-02-20,NAD27,1,1 OF 1,00169401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00169401.pdf
317992,TURNBULL LAKE,930-137400-99500-20200-2450-0000-000-000-000-000-000-000,00410ALBN,TURNBULL LAKE,1968-10-01,NAD27,1,1 OF 1,00169601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00169601.pdf
317992,TURNBULL LAKE,930-137400-99500-20200-2450-0000-000-000-000-000-000-000,00410ALBN,TURNBULL LAKE,,NAD27,1,1 OF 1,00169501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00169501.pdf
280764,TURNER LAKE,910-290700-99900-41500-0000-0000-000-000-000-000-000-000,01076ATNA,TURNER L.,1976-02-17,NAD27,1,1 OF 1,00217901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00217901.pdf
318164,TURTLE LAKE,930-137400-99500-24700-0000-0000-000-000-000-000-000-000,00898ALBN,TURTLE L.,1979-05-28,NAD27,1,1 OF 1,00169801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00169801.pdf
130745,TUTIZZI LAKE,230-925900-55400-00000-0000-0000-000-000-000-000-000-000,00757MESI,TUTIZZI LAKE,1985-01-01,NAD27,2,1 OF 2,00222601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00222601.pdf
130745,TUTIZZI LAKE,230-925900-55400-00000-0000-0000-000-000-000-000-000-000,00757MESI,TUTIZZI LAKE,1985-01-01,NAD27,2,2 OF 2,00222602.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00222602.pdf
261564,TUTSHI LAKE,836-000000-00000-00000-0000-0000-000-000-000-000-000-000,00051TUTR,TUTSHI LAKE,1988-03-21,NAD27,4,1 OF 4,00223001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00223001.pdf
261564,TUTSHI LAKE,836-000000-00000-00000-0000-0000-000-000-000-000-000-000,00051TUTR,TUTSHI LAKE,1988-03-21,NAD27,4,2 OF 4,00223002.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00223002.pdf
261564,TUTSHI LAKE,836-000000-00000-00000-0000-0000-000-000-000-000-000-000,00051TUTR,TUTSHI LAKE,1988-03-21,NAD27,4,3 OF 4,00223003.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00223003.pdf
261564,TUTSHI LAKE,836-000000-00000-00000-0000-0000-000-000-000-000-000-000,00051TUTR,TUTSHI LAKE,1988-03-21,NAD27,4,4 OF 4,00223004.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00223004.pdf
242774,TUYA LAKE,650-000000-00000-00000-0000-0000-000-000-000-000-000-000,00373TUYR,TUYA LAKE,1987-06-05,NAD27,1,1 OF 1,00224501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00224501.pdf
,TUZCHA LAKE,150-335700-13400-73400-1010-4050-000-000-000-000-000-000,01323TASR,TUZCHA LAKE,,,1,1 OF 1,00218101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00218101.pdf
321645,TWADDLE LAKE,930-511600-70700-00000-0000-0000-000-000-000-000-000-000,00060GOLD,TWADDLE LAKE,1990-09-29,NAD27,1,1 OF 1,00218201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00218201.pdf
10171,TWAN LAKE,100-446700-45500-36000-0000-0000-000-000-000-000-000-000,01973NARC,TWAN L.,1973-02-01,NAD27,1,1 OF 1,00169901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00169901.pdf
107115,TWIN ISLAND LAKE,217-268900-33900-00000-0000-0000-000-000-000-000-000-000,01126LKEC,TWIN ISLAND LAKE,1984-01-31,NAD27,1,1 OF 1,00127001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00127001.pdf
35139,TWIN LAKE,129-200000-00000-00000-0000-0000-000-000-000-000-000-000,01134LNTH,TWIN LAKE,1972-02-15,NAD27,1,1 OF 1,00347601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00347601.pdf
309484,TWIN LAKE,920-643100-73788-97484-0000-0000-000-000-000-000-000-000,00334SALM,TWIN LAKE,1981-01-21,NAD27,1,1 OF 1,00170201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00170201.pdf
1104,TWIN LAKES,100-047100-25100-34300-0000-0000-000-000-000-000-000-000,00506LFRA,TWIN LAKE EAST,1983-06-30,NAD27,1,1 OF 1,00170301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00170301.pdf
1105,TWIN LAKES,100-047100-25100-34300-0000-0000-000-000-000-000-000-000,00501LFRA,TWIN LAKE WEST,1983-06-30,NAD27,1,1 OF 1,00170501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00170501.pdf
64350,TWINKLE LAKE,180-852900-00000-00000-0000-0000-000-000-000-000-000-000,00302UNRS,TWINKLE L.,1976-06-09,NAD27,2,1 OF 2,00224701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00224701.pdf
64350,TWINKLE LAKE,180-852900-00000-00000-0000-0000-000-000-000-000-000-000,00302UNRS,TWINKLE L.,1976-06-09,NAD27,2,2 OF 2,00224702.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00224702.pdf
44264,TWO LAKE,150-295400-00000-00000-0000-0000-000-000-000-000-000-000,00128LCHR,ONE LAKE,1973-01-01,NAD27,1,1 OF 1,00133801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00133801.pdf
37174,TWO MILE LAKE,129-360400-23900-98400-7260-0000-000-000-000-000-000-000,00473MAHD,TWO-MILE L.,1973-02-01,NAD27,1,1 OF 1,00218301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00218301.pdf
4771,TYAUGHTON LAKE,100-241900-48300-21600-0000-0000-000-000-000-000-000-000,00192SETN,TYAUGHTON LAKE  (TYAX),1980-03-21,NAD27,1,1 OF 1,00218401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00218401.pdf
14312,TYEE LAKE,100-593800-42800-35200-3290-0000-000-000-000-000-000-000,01009MUSK,TYEE L.,1977-06-16,NAD27,1,1 OF 1,00218501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00218501.pdf
48095,TYEE LAKE,160-274600-62500-56200-0000-0000-000-000-000-000-000-000,02197QUES,TYEE LAKE,1980-03-28,NAD27,1,1 OF 1,00218601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00218601.pdf
205508,TYHEE LAKE,460-430900-00000-00000-0000-0000-000-000-000-000-000-000,00614BULK,TYHEE LAKE,,NAD27,1,1 OF 1,00324001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00324001.pdf
10621,TZENZAICUT LAKE,100-460500-54300-00000-0000-0000-000-000-000-000-000-000,00981NARC,TZENZAICUT L.,1973-01-01,NAD27,2,1 OF 2,00225001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00225001.pdf
10621,TZENZAICUT LAKE,100-460500-54300-00000-0000-0000-000-000-000-000-000-000,00981NARC,TZENZAICUT L.,1973-01-01,NAD27,2,2 OF 2,00225002.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00225002.pdf
59907,UNCHA LAKE,180-374000-95200-41400-0000-0000-000-000-000-000-000-000,01828FRAN,UNCHA L.,1976-06-10,NAD27,2,1 OF 2,00225101.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00225101.pdf
59907,UNCHA LAKE,180-374000-95200-41400-0000-0000-000-000-000-000-000-000,01828FRAN,UNCHA L.,1976-06-10,NAD27,2,2 OF 2,00225102.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00225102.pdf
48964,UNNA LAKE,160-466100-55400-00000-0000-0000-000-000-000-000-000-000,00174CARR,UNNA LAKE,1970-12-01,NAD27,1,1 OF 1,00170701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00170701.pdf
438841,UNUK LAKE,960-250000-85900-56300-0000-0000-000-000-000-000-000-000,00054UNUR,UNUK LAKE,1983-06-29,NAD27,1,1 OF 1,00318001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00318001.pdf
321368,UPANA LAKE,930-511600-31700-00000-0000-0000-000-000-000-000-000-000,00276GOLD,UPANA LAKE,1990-03-02,NAD27,1,1 OF 1,00161401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00161401.pdf
162573,UPPER ARROW LAKE,300-000000-00000-00000-0000-0000-000-000-000-000-000-000,00087UARL,UPPER ARROW L.,1970-02-01,NAD27,2,1 OF 2,00323701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00323701.pdf 
162573,UPPER ARROW LAKE,300-000000-00000-00000-0000-0000-000-000-000-000-000-000,00087UARL,UPPER ARROW L.,1970-02-01,NAD27,2,2 OF 2,00323702.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00323702.pdf 
141638,UPPER BLUE LAKE,234-323900-00000-00000-0000-0000-000-000-000-000-000-000,01022MURR,UPPER BLUE L.,1977-06-10,NAD27,1,1 OF 1,00218801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00218801.pdf
308451,UPPER CAMPBELL LAKE,920-627900-00000-00000-0000-0000-000-000-000-000-000-000,00104CAMB,UPPER CAMPBELL L.,,NAD27,1,1 OF 1,00219701.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00219701.pdf
177959,UPPER COLLIER LAKE,320-520100-34800-49500-0000-0000-000-000-000-000-000-000,00878KETL,UPPER COLLIER L.,1976-03-25,NAD27,1,1 OF 1,00176201.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00176201.pdf
171325,UPPER HALGRAVE LAKE,300-968400-25600-27600-0000-0000-000-000-000-000-000-000,00283COLR,1. UPPER HALGRAVE L.  2. LOWER HALGRAVE L.,1972-01-01,NAD27,1,1 OF 1,00045301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00045301.pdf
173893,UPPER KETCHAM LAKE,310-367800-60900-85000-0000-0000-000-000-000-000-000-000,00405SIML,KETCHAM L.,1976-05-19,NAD27,1,1 OF 1,00090401.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00090401.pdf
180004,UPPER LITTLE SLOCAN LAKE,340-047200-23300-00000-0000-0000-000-000-000-000-000-000,00491SLOC,LITTLE SLOCAN LAKE,1980-03-14,NAD27,1,1 OF 1,00199501.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00199501.pdf
308458,UPPER QUINSAM LAKE,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,00306CAMB,(1) UPPER QUINSAM L.  (2) WOKAS LAKE,1976-02-04,NAD27,1,1 OF 1,00298601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00298601.pdf
143290,UPPER QUINTETTE LAKE,234-323900-70900-57700-6560-0000-000-000-000-000-000-000,00473MURR,QUINTETTE LKS.,1977-06-08,NAD27,1,1 OF 1,00141001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00141001.pdf
34892,UPPER SOUTH BARRIERE LAKE,129-190100-31800-00800-0000-0000-000-000-000-000-000-000,01101LNTH,UPPER SOUTH BARRIERE LAKE,1997-04-01,NAD27,1,1 OF 1,00343801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00343801.pdf
129239,UPPER SUMMIT LAKE,230-906800-97600-96100-0000-0000-000-000-000-000-000-000,01378CRKD,UPPER SUMMIT LAKE,1990-06-20,NAD27,1,1 OF 1,00161601.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00161601.pdf
153335,USLIKA LAKE,238-024000-00000-00000-0000-0000-000-000-000-000-000-000,00249LOMI,USLIKA LAKE,1987-04-01,NAD27,1,1 OF 1,00225301.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00225301.pdf
49419,USSA LAKE,160-635400-14100-05100-0000-0000-000-000-000-000-000-000,00160HORS,USSA LAKE,1980-01-30,NAD27,1,1 OF 1,00220001.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00220001.pdf
38000,VALENTINE LAKE,129-360400-23900-98400-9950-4650-674-000-000-000-000-000,00521BRID,VALENTINE LAKE,1971-04-01,NAD27,1,1 OF 1,00170801.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00170801.pdf
9784,VALERIE LAKE,100-426600-00000-00000-0000-0000-000-000-000-000-000-000,01537NARC,VALERIE LAKE,1971-04-01,NAD27,1,1 OF 1,00170901.PDF,https://a100.gov.bc.ca/pub/fidq/downloadBathymetricMap.do?filename=00170901.pdf
